,palabra,segmentacion
25432,rakiduamkülen,"['rakiduam','-küle','-n']"
25433,ka,['ka']
25434,nienole,"['nie','-no','-l'e']"
25435,feychi,"['fey','-chi']"
25436,antü,['antü']
25437,kuram,['kuram']
25438,feychi,"['fey','-chi']"
25439,tecnologia,['tecnologia']
25440,kuramtulayafuiñ,"['kuram','-tu','-la','-ya','-fu','-iñ']"
25441,fachiantü,['fachiantü']
25442,nielayafuy,"['nie','-la','-ya','-fu','-y']"
25443,achawall,['achawall']
25444,ka,['ka']
25445,femngechi,['femngechi']
25446,tremüngekey,"['tremü','-nge','-ke','-y']"
25447,waria,['waria']
25448,mew,['mew']
25449,sanchu,['sanchu']
25450,kiñe,['kiñe']
25451,domo,['domo']
25452,sanchu,['sanchu']
25453,tuku-lel-ngey,"['tuku','-lel','-nge','-y']"
25454,kiñe,['kiñe']
25455,inyeccion,['inyeccion']
25456,femngechi,['femngechi']
25457,tremüngekey,"['tremü','-nge','-ke','-y']"
25458,kiñe,['kiñe']
25459,pichi,['pichi']
25460,sanchu,['sanchu']
25461,kiñe,['kiñe']
25462,koñi,['koñi']
25463,uyew,['uyew']
25464,farakotuy,"['farako','-tu','-y']"
25465,sanchu,['sanchu']
25466,fey,['fey']
25467,wula,['wula']
25468,farakotulu,"['farako','-tu','-lu']"
25469,sanchu,['sanchu']
25470,femngechi,['femngechi']
25471,tripay,"['tripa','-y']"
25472,ta,['ta']
25473,pichike,"['pichi','-ke']"
25474,sanchu,['sanchu']
25475,feymew,['feymew']
25476,ta,['ta']
25477,feychi,"['fey','-chi']"
25478,iyael,['iyael']
25479,imekeiñ,"['i','-meke','-iñ']"
25480,tüfachi,"['tüfa','-chi']"
25481,waria,['waria']
25482,mew,['mew']
25483,ka,['ka']
25484,femngechi,['femngechi']
25485,akuy,"['aku','-y']"
25486,ta,['ta']
25487,kutran,['kutran']
25488,akuy,"['aku','-y']"
25489,kutran,['kutran']
25490,fillke,"['fill','-ke']"
25491,kutran,['kutran']
25492,akuy,"['aku','-y']"
25493,chem,['chem']
25494,lawen,['lawen']
25495,lawen,['lawen']
25496,mew,['mew']
25497,tremi,"['trem','-i']"
25498,ta,['ta']
25499,achawall,['achawall']
25500,lawen,['lawen']
25501,mew,['mew']
25502,tremi,"['trem','-i']"
25503,ta,['ta']
25504,kulliñ,['kulliñ']
25505,femngechi,['femngechi']
25506,doy,['doy']
25507,purum,['purum']
25508,tremi,"['trem','-i']"
25509,doy,['doy']
25510,purum,['purum']
25511,langümngey,"['langüm','-nge','-y']"
25512,fey,['fey']
25513,ta,['ta']
25514,küpalkey,"['küpal','-ke','-y']"
25515,ta,['ta']
25516,kutran,['kutran']
25517,taiñ,"['ta','-iñ']"
25518,mongen,['mongen']
25519,ta,['ta']
25520,müte,['müte']
25521,kümelelay,"['küme','-le','-la','-y']"
25522,feymew,['feymew']
25523,ka,['ka']
25524,kuyfi,['kuyfi']
25525,tami,"['ta','-mi']"
25526,lof,['lof']
25527,mew,['mew']
25528,pu,['pu']
25529,che,['che']
25530,kutrankefulu,"['kutran','-ke','-fu','-lu']"
25531,chew,['chew']
25532,amuy,"['amu','-y']"
25533,chew,['chew']
25534,amukefuy,"['amu','-ke','-fu','-y']"
25535,pu,['pu']
25536,che,['che']
25537,kutrankefulu,"['kutran','-ke','-fu','-lu']"
25538,iñche,['iñche']
25539,ellapichiwentrungelu,"['ella','-pichi','-wentru','-nge','-lu']"
25540,iñche,['iñche']
25541,allkükefun,"['allkü','-ke','-fu','-n']"
25542,ñi,['ñi']
25543,amuken,"['amu','-ke','-n']"
25544,re,['re']
25545,machi,['machi']
25546,mew,['mew']
25547,kutrani,"['kutran','-i']"
25548,che,['che']
25549,amukefuy,"['amu','-ke','-fu','-y']"
25550,machi,['machi']
25551,mew,['mew']
25552,femngechi,['femngechi']
25553,elungekefuy,"['elu','-nge','-ke','-fu','-y']"
25554,lawen,['lawen']
25555,machitungekefuy,"['machi','-tu','-nge','-ke','-fu','-y']"
25556,pelontungekefuy,"['pelon','-tu','-nge','-ke','-fu','-y']"
25557,yekefuy,"['ye','-ke','-fu','-y']"
25558,tañi,"['ta','-ñi']"
25559,weshakelu,['weshakelu']
25560,yekefuy,"['ye','-ke','-fu','-y']"
25561,tañi,"['ta','-ñi']"
25562,wilin,"['wili','-n']"
25563,tañi,"['ta','-ñi']"
25564,pelontun,"['pelon','-tu','-n']"
25565,mew,['mew']
25566,welu,['welu']
25567,dew,['dew']
25568,rupalu,"['rupa','-lu']"
25569,pichin,"['pichi','-n']"
25570,tripantu,"['tripa','-ntu']"
25571,petu,['petu']
25572,mülen,"['müle','-n']"
25573,uyew,['uyew']
25574,puwi,"['puw','-i']"
25575,ta,['ta']
25576,posta,['posta']
25577,ta,['ta']
25578,lof,['lof']
25579,mew,['mew']
25580,posta,['posta']
25581,wingka,['wingka']
25582,pelowün,"['pelo','-w','-ün']"
25583,puwi,"['puw','-i']"
25584,wingka,['wingka']
25585,datuchefe,"['datu','-che','-fe']"
25586,piyafuiñ,"['pi','-ya','-fu','-iñ']"
25587,fachiantü,['fachiantü']
25588,doctor,['doctor']
25589,pingey,"['pi','-nge','-y']"
25590,fey,['fey']
25591,ta,['ta']
25592,we,['we']
25593,kutranlu,"['kutran','-lu']"
25594,chafolu,"['chaf','-o','-lu']"
25595,che,['che']
25596,amukefuy,"['amu','-ke','-fu','-y']"
25597,elungekey,"['elu','-nge','-ke','-y']"
25598,lawen,['lawen']
25599,pirona,['pirona']
25600,pingelu,"['pi','-nge','-lu']"
25601,ka,['ka']
25602,fillke,"['fill','-ke']"
25603,lawen,['lawen']
25604,ka,['ka']
25605,mülekefuy,"['müle','-ke','-fu','-y']"
25606,ta,['ta']
25607,inyeccion,['inyeccion']
25608,ka,['ka']
25609,müna,['müna']
25610,llikalkefuy,"['llika','-l','-ke','-fu','-y']"
25611,feychi,"['fey','-chi']"
25612,kiñe,['kiñe']
25613,fütra,['fütra']
25614,akucha,['akucha']
25615,tringartukungey,"['tringar','-tuku','-nge','-y']"
25616,kichiw,['kichiw']
25617,mew,['mew']
25618,fey,['fey']
25619,ta,['ta']
25620,müna,['müna']
25621,kutranngey,"['kutran','-nge','-y']"
25622,lawen,['lawen']
25623,müna,['müna']
25624,kutranngey,"['kutran','-nge','-y']"
25625,chi,['chi']
25626,lawen,['lawen']
25627,feymew,['feymew']
25628,ta,['ta']
25629,llikakefuiñ,"['llika','-ke','-fu','-iñ']"
25630,tañi,"['ta','-ñi']"
25631,amuael,"['amu','-a','-el']"
25632,feychi,"['fey','-chi']"
25633,posta,['posta']
25634,mew,['mew']
25635,rume,['rume']
25636,kutranlelu,"['kutran','-le','-lu']"
25637,pengelnielu,"['pe','-nge','-l','-nie','-lu']"
25638,feychi,"['fey','-chi']"
25639,fütra,['fütra']
25640,akucha,['akucha']
25641,müna,['müna']
25642,llikalngekefuy,"['llika','-l','-nge','-ke','-fu','-y']"
25643,kichiw,['kichiw']
25644,mew,['mew']
25645,punetukungey,"['pune','-tuku','-nge','-y']"
25646,lipang,['lipang']
25647,mew,['mew']
25648,ka,['ka']
25649,müna,['müna']
25650,llikan,"['llika','-n']"
25651,nieiñ,"['nie','-iñ']"
25652,feymew,['feymew']
25653,ta,['ta']
25654,müte,['müte']
25655,amukelafuy,"['amu','-ke','-la','-fu','-y']"
25656,che,['che']
25657,feychi,"['fey','-chi']"
25658,posta,['posta']
25659,mew,['mew']
25660,welu,['welu']
25661,fachiantü,['fachiantü']
25662,müte,['müte']
25663,ngewelay,"['nge','-we','-la','-y']"
25664,machi,['machi']
25665,ka,['ka']
25666,ñi,['ñi']
25667,lof,['lof']
25668,mew,['mew']
25669,feymew,['feymew']
25670,ta,['ta']
25671,doy,['doy']
25672,amukey,"['amu','-ke','-y']"
25673,ta,['ta']
25674,che,['che']
25675,ta,['ta']
25676,hospital,['hospital']
25677,mew,['mew']
25678,pital,['pital']
25679,mew,['mew']
25680,posta,['posta']
25681,mew,['mew']
25682,femngechi,['femngechi']
25683,ta,['ta']
25684,feley,"['fele','-y']"
25685,ta,['ta']
25686,mongen,['mongen']
25687,fachiantü,['fachiantü']
25688,ka,['ka']
25689,chumngechi,['chumngechi']
25690,pelontukerkefuy,"['pelon','-tu','-ke','-rke','-fu','-y']"
25691,ta,['ta']
25692,machi,['machi']
25693,machi,['machi']
25694,ta,['ta']
25695,niey,"['nie','-y']"
25696,ta,['ta']
25697,kisu,['kisu']
25698,tañi,"['ta','-ñi']"
25699,ngüneluwün,"['ngüneluw','-ün']"
25700,kisu,['kisu']
25701,tañi,"['ta','-ñi']"
25702,mongen,['mongen']
25703,iñchiñ,['iñchiñ']
25704,kimlaiñ,"['kim','-la','-iñ']"
25705,chem,['chem']
25706,peken,"['pe','-ke','-n']"
25707,engün,['engün']
25708,chumngechi,['chumngechi']
25709,tañi,"['ta','-ñi']"
25710,kisu,['kisu']
25711,machi,['machi']
25712,ta,['ta']
25713,re,['re']
25714,machi,['machi']
25715,ngelay,"['nge','-la','-y']"
25716,tañi,"['ta','-ñi']"
25717,küpamachingen,"['küpamachi','-nge','-n']"
25718,dullitungekey,"['dulli','-tu','-nge','-ke','-y']"
25719,dullituyeeyew,"['dulli','-tu','-ye','-e','-y','-ew']"
25720,ta,['ta']
25721,ngen,['ngen']
25722,mapu,['mapu']
25723,pingekefuy,"['pi','-nge','-ke','-fu','-y']"
25724,femngechi,['femngechi']
25725,machi,['machi']
25726,ngekefuyngün,"['nge','-ke','-fu','-y','-ngün']"
25727,niekefuy,"['nie','-ke','-fu','-y']"
25728,kisu,['kisu']
25729,engün,['engün']
25730,tañi,"['ta','-ñi']"
25731,kisu,['kisu']
25732,müten,['müten']
25733,kimkefuy,"['kim','-ke','-fu','-y']"
25734,chem,['chem']
25735,ñi,['ñi']
25736,pen,"['pe','-n']"
25737,feychi,"['fey','-chi']"
25738,adumuluwün,"['adumu','-lu','-w','-ün']"
25739,kisu,['kisu']
25740,engün,['engün']
25741,müten,['müten']
25742,kimniey,"['kim','-nie','-y']"
25743,ka,['ka']
25744,chi,['chi']
25745,pu,['pu']
25746,che,['che']
25747,amukefulu,"['amu','-ke','-fu','-lu']"
25748,ta,['ta']
25749,pital,['pital']
25750,mew,['mew']
25751,chumley,"['chum','-le','-y']"
25752,chumlekefuy,"['chum','-le','-ke','-fu','-y']"
25753,ta,['ta']
25754,pu,['pu']
25755,che,['che']
25756,hospital,['hospital']
25757,mew,['mew']
25758,wedalkaley,"['weda','-l','-ka','-le','-y']"
25759,kümelkaley,"['küme','-l','-ka','-le','-y']"
25760,wedalkaley,"['weda','-l','-ka','-le','-y']"
25761,may,['may']
25762,müley,"['müle','-y']"
25763,kutran,['kutran']
25764,ñi,['ñi']
25765,kimnon,"['kim','-no','-n']"
25766,müley,"['müle','-y']"
25767,kutran,['kutran']
25768,ñi,['ñi']
25769,kimnon,"['kim','-no','-n']"
25770,machi,['machi']
25771,ka,['ka']
25772,müley,"['müle','-y']"
25773,kutran,['kutran']
25774,ñi,['ñi']
25775,kimnon,"['kim','-no','-n']"
25776,doctor,['doctor']
25777,wingka,['wingka']
25778,datuchefe,"['datu','-che','-fe']"
25779,müley,"['müle','-y']"
25780,tripakerkey,"['tripa','-ke','-rke','-y']"
25781,ta,['ta']
25782,kura,['kura']
25783,ta,['ta']
25784,putra,['putra']
25785,mew,['mew']
25786,kura,['kura']
25787,vesicula,['vesicula']
25788,piy,"['pi','-y']"
25789,ta,['ta']
25790,wingka,['wingka']
25791,feychi,"['fey','-chi']"
25792,kutran,['kutran']
25793,müte,['müte']
25794,kimkelay,"['kim','-ke','-la','-y']"
25795,ta,['ta']
25796,machi,['machi']
25797,tañi,"['ta','-ñi']"
25798,chumngechi,['chumngechi']
25799,ñi,['ñi']
25800,nentuafuel,"['nentu','-a','-fu','-el']"
25801,feychi,"['fey','-chi']"
25802,kura,['kura']
25803,pichike,"['pichi','-ke']"
25804,kura,['kura']
25805,mülekerkey,"['müle','-ke','-rke','-y']"
25806,ta,['ta']
25807,putra,['putra']
25808,mew,['mew']
25809,tremkerkey,"['trem','-ke','-rke','-y']"
25810,feymew,['feymew']
25811,ka,['ka']
25812,pian,"['pi','-a','-n']"
25813,müley,"['müle','-y']"
25814,kutran,['kutran']
25815,ñi,['ñi']
25816,kimnien,"['kim','-nie','-n']"
25817,machi,['machi']
25818,ka,['ka']
25819,müley,"['müle','-y']"
25820,kutran,['kutran']
25821,ñi,['ñi']
25822,kimnon,"['kim','-no','-n']"
25823,kimnon,"['kim','-no','-n']"
25824,machi,['machi']
25825,ta,['ta']
25826,yengekey,"['ye','-nge','-ke','-y']"
25827,ta,['ta']
25828,pital,['pital']
25829,mew,['mew']
25830,feyngün,"['fey','-ngün']"
25831,kimnieyngün,"['kim','-nie','-y','-ngün']"
25832,ka,['ka']
25833,müley,"['müle','-y']"
25834,pu,['pu']
25835,doctor,['doctor']
25836,wingka,['wingka']
25837,datuchefe,"['datu','-che','-fe']"
25838,kimnolu,"['kim','-no','-lu']"
25839,ta,['ta']
25840,mapuche,['mapuche']
25841,kutran,['kutran']
25842,femngechi,['femngechi']
25843,welu,['welu']
25844,ta,['ta']
25845,doctor,['doctor']
25846,küme,['küme']
25847,che,['che']
25848,ta,['ta']
25849,wingka,['wingka']
25850,doctor,['doctor']
25851,weda,['weda']
25852,che,['che']
25853,wingka,['wingka']
25854,doctor,['doctor']
25855,fachiantü,['fachiantü']
25856,müte,['müte']
25857,kümelayngün,"['küme','-la','-y','-ngün']"
25858,nieymi,"['nie','-ymi']"
25859,plata,['plata']
25860,nielimi,"['nie','-l','-imi']"
25861,plata,['plata']
25862,kimnielimi,"['kim','-nie','-l','-imi']"
25863,nien,"['nie','-n']"
25864,ta,['ta']
25865,plata,['plata']
25866,küme,['küme']
25867,pengeymi,"['pe','-nge','-ymi']"
25868,nienolimi,"['nie','-no','-l','-imi']"
25869,plata,['plata']
25870,ka,['ka']
25871,dungukelayngün,"['dungu','-ke','-la','-y','-ngün']"
25872,ta,['ta']
25873,ti,['ti']
25874,pu,['pu']
25875,doctor,['doctor']
25876,re,['re']
25877,wiritukey,"['wiri','-tu','-ke','-y']"
25878,papel,['papel']
25879,mew,['mew']
25880,ya,['ya']
25881,amunge,"['amu','-nge']"
25882,ya,['ya']
25883,amunge,"['amu','-nge']"
25884,farmacia,['farmacia']
25885,mew,['mew']
25886,yerpunge,"['ye','-rpu','-nge']"
25887,tüfachi,"['tüfa','-chi']"
25888,lawen,['lawen']
25889,welu,['welu']
25890,feypilafiy,"['fey','-pi','-la','-fi','-y']"
25891,tachi,"['ta','-chi']"
25892,kutran,['kutran']
25893,eymi,['eymi']
25894,ta,['ta']
25895,nieymi,"['nie','-ymi']"
25896,tüfachi,"['tüfa','-chi']"
25897,kutran,['kutran']
25898,pilayngün,"['pi','-la','-y','-ngün']"
25899,femngechi,['femngechi']
25900,kiñeke,"['kiñe','-ke']"
25901,lladkün,"['lladkü','-n']"
25902,feychi,"['fey','-chi']"
25903,dungu,['dungu']
25904,welu,['welu']
25905,nieymi,"['nie','-ymi']"
25906,plata,['plata']
25907,amuymi,"['amu','-ymi']"
25908,privado,['privado']
25909,mew,['mew']
25910,feymew,['feymew']
25911,ta,['ta']
25912,küme,['küme']
25913,pengeymi,"['pe','-nge','-ymi']"
25914,wula,['wula']
25915,pingeymi,"['pi','-nge','-ymi']"
25916,femngechi,['femngechi']
25917,kutran,['kutran']
25918,nieymi,"['nie','-ymi']"
25919,femngechi,['femngechi']
25920,lawen,['lawen']
25921,putokoaymi,"['putoko','-a','-ymi']"
25922,rupanole,"['rupa','-no','-l'e']"
25923,tami,"['ta','-mi']"
25924,kutran,['kutran']
25925,purum,['purum']
25926,küpayaymi,"['küpa','-ya','-ymi']"
25927,pingey,"['pi','-nge','-y']"
25928,welu,['welu']
25929,posta,['posta']
25930,mew,['mew']
25931,ta,['ta']
25932,feypingelay,"['fey','-pi','-nge','-la','-y']"
25933,che,['che']
25934,yenge,"['ye','-nge']"
25935,tüfachi,"['tüfa','-chi']"
25936,lawen,['lawen']
25937,kiñeke,"['kiñe','-ke']"
25938,mew,['mew']
25939,elungekey,"['elu','-nge','-ke','-y']"
25940,ka,['ka']
25941,lawen,['lawen']
25942,kiñe,['kiñe']
25943,rupa,['rupa']
25944,tañi,"['ta','-ñi']"
25945,kure,['kure']
25946,feypingey,"['fey','-pi','-nge','-y']"
25947,nieymi,"['nie','-ymi']"
25948,pel,['pel']
25949,mew,['mew']
25950,kiñe,['kiñe']
25951,kutran,['kutran']
25952,pingey,"['pi','-nge','-y']"
25953,nieymi,"['nie','-ymi']"
25954,tami,"['ta','-mi']"
25955,pel,['pel']
25956,mew,['mew']
25957,kiñe,['kiñe']
25958,weda,['weda']
25959,kutran,['kutran']
25960,fey,['fey']
25961,ta,['ta']
25962,konkey,"['kon','-ke','-y']"
25963,ta,['ta']
25964,cancer,['cancer']
25965,pingey,"['pi','-nge','-y']"
25966,müna,['müna']
25967,llikalen,"['llika','-le','-n']"
25968,akuy,"['aku','-y']"
25969,elungen,"['elu','-nge','-n']"
25970,tüfachi,"['tüfa','-chi']"
25971,lawen,['lawen']
25972,ñi,['ñi']
25973,putokoael,"['putoko','-a','-el']"
25974,piy,"['pi','-y']"
25975,fey,['fey']
25976,putokomekey,"['putoko','-meke','-y']"
25977,doy,['doy']
25978,kutrani,"['kutran','-i']"
25979,feychi,"['fey','-chi']"
25980,lawen,['lawen']
25981,mew,['mew']
25982,yerumefin,"['ye','-rume','-fi','-n']"
25983,kiñe,['kiñe']
25984,particular,['particular']
25985,mew,['mew']
25986,chumngelu,['chumngelu']
25987,doy,['doy']
25988,kutranimi,"['kutran','-imi']"
25989,lawentumekeymi,"['lawen','-tu','-meke','-ymi']"
25990,pifin,"['pi','-fi','-n']"
25991,feymew,['feymew']
25992,feypienew,"['fey','-pi','-e','-n','-ew']"
25993,chi,['chi']
25994,doctor,['doctor']
25995,pelontungey,"['pelon','-tu','-nge','-y']"
25996,tañi,"['ta','-ñi']"
25997,pel,['pel']
25998,iney,['iney']
25999,am,['am']
26000,ta,['ta']
26001,nieymi,"['nie','-ymi']"
26002,tüfachi,"['tüfa','-chi']"
26003,kutran,['kutran']
26004,pieymew,"['pi','-e','-y','-mew']"
26005,pingey,"['pi','-nge','-y']"
26006,kiñe,['kiñe']
26007,doctor,['doctor']
26008,posta,['posta']
26009,mew,['mew']
26010,feypienew,"['fey','-pi','-e','-n','-ew']"
26011,piy,"['pi','-y']"
26012,chumkawnorume,['chumkawnorume']
26013,niekelaymi,"['nie','-ke','-la','-ymi']"
26014,tüfachi,"['tüfa','-chi']"
26015,kutran,['kutran']
26016,chumngelu,['chumngelu']
26017,feypingeymi,"['fey','-pi','-nge','-ymi']"
26018,femngechi,['femngechi']
26019,ta,['ta']
26020,mongen,['mongen']
26021,müley,"['müle','-y']"
26022,ta,['ta']
26023,femngechi,['femngechi']
26024,doctor,['doctor']
26025,tripakey,"['tripa','-ke','-y']"
26026,ta,['ta']
26027,tele,['tele']
26028,mew,['mew']
26029,tüfa,['tüfa']
26030,kiñeke,"['kiñe','-ke']"
26031,chillkatulay,"['chillkatu','-la','-y']"
26032,rume,['rume']
26033,tañi,"['ta','-ñi']"
26034,doctorngeael,"['doctor','-nge','-a','-el']"
26035,doctorngey,"['doctor','-nge','-y']"
26036,chumngelu,['chumngelu']
26037,chi,['chi']
26038,may,['may']
26039,feley,"['fele','-y']"
26040,tüfachi,"['tüfa','-chi']"
26041,mongen,['mongen']
26042,pikeiñ,"['pi','-ke','-iñ']"
26043,ta,['ta']
26044,inchiñ,"['i','-*nch','-iñ']"
26045,ngelay,"['nge','-la','-y']"
26046,ta,['ta']
26047,kiñe,['kiñe']
26048,adkintungeael,"['adkintu','-nge','-a','-el']"
26049,tüfachi,"['tüfa','-chi']"
26050,dungu,['dungu']
26051,ruf,['ruf']
26052,doctorngen,"['doctor','-nge','-n']"
26053,ruf,['ruf']
26054,doctorngenon,"['doctor','-nge','-no','-n']"
26055,tañi,"['ta','-ñi']"
26056,konael,"['kon','-a','-el']"
26057,tüfachi,"['tüfa','-chi']"
26058,dungun,"['dungu','-n']"
26059,mew,['mew']
26060,femngechi,['femngechi']
26061,pütrün,['pütrün']
26062,che,['che']
26063,lay,"['la','-y']"
26064,iñche,['iñche']
26065,küpadoctorngen,"['küpa','-doctor','-nge','-n']"
26066,pirumeli,"['pi','-rume','-l','-i']"
26067,amuli,"['amu','-l','-i']"
26068,küdawpuli,"['küdaw','-pu','-l','-i']"
26069,feymew,['feymew']
26070,femngechi,['femngechi']
26071,ta,['ta']
26072,koni,"['kon','-i']"
26073,ta,['ta']
26074,ti,['ti']
26075,pu,['pu']
26076,che,['che']
26077,doctorngelu,"['doctor','-nge','-lu']"
26078,tripakey,"['tripa','-ke','-y']"
26079,ta,['ta']
26080,tele,['tele']
26081,mew,['mew']
26082,noticia,['noticia']
26083,mew,['mew']
26084,ta,['ta']
26085,tripay,"['tripa','-y']"
26086,müna,['müna']
26087,koylangey,"['koyla','-nge','-y']"
26088,feychi,"['fey','-chi']"
26089,dungu,['dungu']
26090,ka,['ka']
26091,welu,['welu']
26092,kuyfi,['kuyfi']
26093,chumlekefuy,"['chum','-le','-ke','-fu','-y']"
26094,tüfachi,"['tüfa','-chi']"
26095,dungu,['dungu']
26096,küme,['küme']
26097,che,['che']
26098,ta,['ta']
26099,doctor,['doctor']
26100,weda,['weda']
26101,che,['che']
26102,ta,['ta']
26103,doctor,['doctor']
26104,mülekefulu,"['müle','-ke','-fu','-lu']"
26105,ta,['ta']
26106,lof,['lof']
26107,mew,['mew']
26108,kimkelafuiñ,"['kim','-ke','-la','-fu','-iñ']"
26109,küme,['küme']
26110,doctorngen,"['doctor','-nge','-n']"
26111,weda,['weda']
26112,doctor,['doctor']
26113,ngen,"['nge','-n']"
26114,kimlafin,"['kim','-la','-fi','-n']"
26115,tüfa,['tüfa']
26116,ta,['ta']
26117,doy,['doy']
26118,kimiñ,"['kim','-iñ']"
26119,papeltulu,"['papel','-tu','-lu']"
26120,iñchiñ,['iñchiñ']
26121,doy,['doy']
26122,ka,['ka']
26123,rakiduam,['rakiduam']
26124,nietuiñ,"['nie','-tu','-iñ']"
26125,fachiantü,['fachiantü']
26126,taiñ,"['ta','-iñ']"
26127,mapuchengen,"['mapuche','-nge','-n']"
26128,welu,['welu']
26129,kuyfi,['kuyfi']
26130,chuchi,['chuchi']
26131,rume,['rume']
26132,profesorngen,"['profesor','-nge','-n']"
26133,kimelfe,['kimelfe']
26134,iñche,['iñche']
26135,feyentukefuiñ,"['feyentu','-ke','-fu','-iñ']"
26136,aaa,['aaa']
26137,kimelfe,['kimelfe']
26138,amatukefuiñ,"['amatu','-ke','-fu','-iñ']"
26139,doctorngelu,"['doctor','-nge','-lu']"
26140,am,['am']
26141,amatukefuiñ,"['amatu','-ke','-fu','-iñ']"
26142,fachiantü,['fachiantü']
26143,femlaiñ,"['fem','-la','-iñ']"
26144,kimlu,"['kim','-lu']"
26145,iñchiñ,['iñchiñ']
26146,doy,['doy']
26147,papeltulu,"['papel','-tu','-lu']"
26148,am,['am']
26149,fey,['fey']
26150,ta,['ta']
26151,kiñeke,"['kiñe','-ke']"
26152,mew,['mew']
26153,kewakeiñ,"['kewa','-ke','-iñ']"
26154,wingkadungun,"['wingkadungu','-n']"
26155,mew,['mew']
26156,ka,['ka']
26157,müna,['müna']
26158,koylangeymi,"['koyla','-nge','-ymi']"
26159,kimlaymi,"['kim','-la','-ymi']"
26160,chumngelu,['chumngelu']
26161,am,['am']
26162,mülepaymi,"['müle','-pa','-ymi']"
26163,tüfamew,"['tüfa','-mew']"
26164,pikefin,"['pi','-ke','-fi','-n']"
26165,posta,['posta']
26166,mew,['mew']
26167,iñche,['iñche']
26168,kutrannoli,"['kutran','-no','-li']"
26169,nielafuymi,"['nie','-la','-fu','-ymi']"
26170,küdaw,['küdaw']
26171,pifin,"['pi','-fi','-n']"
26172,kiñe,['kiñe']
26173,rupa,['rupa']
26174,kiñe,['kiñe']
26175,doctor,['doctor']
26176,müna,['müna']
26177,lladkün,"['lladkü','-n']"
26178,anunge,"['anu','-nge']"
26179,pienew,"['pi','-e','-n','-ew']"
26180,anun,"['anu','-n']"
26181,chumimi,"['chum','-imi']"
26182,am,['am']
26183,müna,['müna']
26184,kutrani,"['kutran','-i']"
26185,ñi,['ñi']
26186,furi,['furi']
26187,chumngelu,['chumngelu']
26188,chi,['chi']
26189,may,['may']
26190,pifin,"['pi','-fi','-n']"
26191,fey,['fey']
26192,ta,['ta']
26193,ramtuenew,"['ramtu','-e','-n','-ew']"
26194,wirin,"['wiri','-n']"
26195,tukuy,"['tuku','-y']"
26196,papel,['papel']
26197,mew,['mew']
26198,wiriy,"['wiri','-y']"
26199,wiriy,"['wiri','-y']"
26200,wiriy,"['wiri','-y']"
26201,feymew,['feymew']
26202,tüfa,['tüfa']
26203,yemenge,"['ye','-me','-nge']"
26204,lawen,['lawen']
26205,pienew,"['pi','-e','-n','-ew']"
26206,feymew,['feymew']
26207,anulen,"['anu','-le','-n']"
26208,iñche,['iñche']
26209,nütramkafin,"['nütramka','-fi','-n']"
26210,feypifin,"['fey','-pi','-fi','-n']"
26211,eymi,['eymi']
26212,chumngelu,['chumngelu']
26213,am,['am']
26214,ta,['ta']
26215,feypilaen,"['fey','-pi','-la','-e','-n']"
26216,chem,['chem']
26217,kutran,['kutran']
26218,nien,"['nie','-n']"
26219,iñche,['iñche']
26220,ta,['ta']
26221,küpakimün,"['küpa','-kim','-ün']"
26222,tañi,"['ta','-ñi']"
26223,chumngelu,['chumngelu']
26224,tañi,"['ta','-ñi']"
26225,kutran,['kutran']
26226,tañi,"['ta','-ñi']"
26227,furi,['furi']
